"site","averageinternaltempc","lowestinternaltempc","highestinternaltempc","temperaturedifferencec","ore","lengthofpassagem","numberofentrancesforhumanaccess","numberoflevels","year","count","entrances","slope"
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2023,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"East Evergreen Bluff Mine  (2, 4, 6)",0.555555555555556,NA,NA,NA,"copper",NA,"3",1,2024,NA,3,NA
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1980,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1980,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1980,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1980,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1980,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1980,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1993,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1993,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1993,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1993,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1993,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1993,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1996,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1996,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1996,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1996,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1996,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1996,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1997,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1997,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1997,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1997,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1997,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1997,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1998,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1998,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1998,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1998,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1998,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1998,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1999,497,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1999,497,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1999,497,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1999,497,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1999,497,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,1999,497,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2000,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2000,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2000,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2000,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2000,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2000,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2001,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2001,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2001,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2001,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2001,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2001,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2002,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2002,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2002,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2002,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2002,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2002,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2003,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2003,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2003,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2003,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2003,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2003,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2004,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2004,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2004,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2004,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2004,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2004,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2005,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2005,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2005,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2005,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2005,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2005,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2006,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2006,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2006,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2006,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2006,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2006,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2007,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2007,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2007,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2007,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2007,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2007,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2008,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2008,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2008,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2008,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2008,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2008,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2009,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2009,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2009,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2009,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2009,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2009,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2010,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2010,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2010,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2010,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2010,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2010,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2011,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2011,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2011,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2011,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2011,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2011,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2012,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2012,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2012,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2012,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2012,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2012,98,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2013,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2013,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2013,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2013,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2013,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2013,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2014,97,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2014,97,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2014,97,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2014,97,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2014,97,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2014,97,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2015,129,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2015,129,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2015,129,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2015,129,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2015,129,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2015,129,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2016,198,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2016,198,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2016,198,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2016,198,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2016,198,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2016,198,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2017,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2017,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2017,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2017,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2017,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2017,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2018,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2018,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2018,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2018,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2018,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2018,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2019,2,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2019,2,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2019,2,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2019,2,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2019,2,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2019,2,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2020,7,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2020,7,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2020,7,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2020,7,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2020,7,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2020,7,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2021,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2021,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2021,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2021,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2021,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2021,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2022,NA,1,5.00000000000076
"Flintsteel Adit",NA,5.88888888888889,8,2.11111111111111,"copper",49.9847607436757,"1",1,2022,NA,1,5.00000000000076
